Технические регламенты;Группа продукции;RAZDEL;GRUPPA;TOV_POZ;pmi_Технические регламенты/Группа продукции;pmi_Технические регламенты/RAZDEL;pmi_Технические регламенты/GRUPPA;pmi_Технические регламенты/TOV_POZ;pmi_Группа продукции/RAZDEL;pmi_Группа продукции/GRUPPA;pmi_Группа продукции/TOV_POZ;pmi_RAZDEL/GRUPPA;pmi_RAZDEL/TOV_POZ;pmi_GRUPPA/TOV_POZ
ТР ТС 008/2011 О безопасности игрушек;наборы элементов для сборки моделей в уменьшенном размере («в масштабе»);20;95;3;2.597882683190708;2.1703636655511276;2.4239844709682505;2.1096375888947367;2.1974051165935826;2.4569857589344886;2.208592462234159;2.1974051165935826;1.9115332279697812;2.0922061172557123
ТР ТС 018/2011 О безопасности колесных транспортных средств;Турбокомпрессоры;16;84;14;2.656073236175572;-1.4830166487227785;-1.3022218202624825;-1.617114618464158;0.9056275001309492;1.7838891702957071;4.544290468484208;0.9056275001309492;0.6798672879255678;1.511192969071731
ТР ТС 019/2011 О безопасности средств индивидуальной защиты;Перчатки специальные диэлектрические;7;40;15;3.787040401731503;-0.2580972428248232;-0.2890004093181538;-0.635665360114723;3.4017946744158607;3.582200601589737;3.4296916652341256;3.4017946744158607;-1.0209110874303653;-0.8405051602564889
ТР РФ 005/2008 Технический регламент о требованиях пожарной безопасности;Строительные материалы, применяемые для отделки путей эвакуации людей непосредственно наружу или в безопасную зону;7;39;25;4.87105389097846;1.5425939243922733;3.1937047729281494;0.05279048952966034;2.004450477109385;3.5826999773803894;0.8746497762781794;3.4017946744158607;0.9108089785514784;2.7122020301366923
ТР ТС 032/2013 О безопасности оборудования, работающего под избыточным давлением;Трубопроводы, имеющие максимально допустимое рабочее давление свыше 0,05 МПа, номинальный диаметр более 25 мм, предназначенные для газов и паров и используемые для рабочих сред группы 1 (категория 3я);15;73;26;3.4110074698953614;2.730100344229918;2.9297982708489023;1.363314626530106;3.434539006067476;3.357536608533392;1.851935777145527;3.579665013483731;1.3959548789004605;1.326387459853895
ТР ТС 017/2011 О безопасности продукции легкой промышленности;Декоративные материалы текстильные (для гардин, портьер, штор, покрывал, скатертей, накидок, дорожек, шезлонгов);11;60;5;2.028612160029454;1.3436591633585449;1.8054686087152443;-2.025867803628719;1.5168367182404974;9.16969891671329;3.357361035502744;1.5168367182404974;-0.5483528007321372;3.539682592296699
ТР ТС 017/2011 О безопасности продукции легкой промышленности;Изделия текстильно-галантерейные (изделия гардинно-тюлевые, полотно кружевное и изделия кружевные, изделия штучные, галстуки, накидки, покрывала, шторы и другие аналогичные изделия);11;63;4;2.028612160029454;1.3436591633585449;1.6946060159034346;-2.9397465938355523;1.5168367182404974;3.8307881532000003;1.644112851480658;1.5168367182404974;-0.0033818947151620943;-2.7015461390223487
ТР ТС 017/2011 О безопасности продукции легкой промышленности;Изделия текстильно-галантерейные (изделия гардинно-тюлевые, полотно кружевное и изделия кружевные, изделия штучные, галстуки, накидки, покрывала, шторы и другие аналогичные изделия);11;63;3;2.028612160029454;1.3436591633585449;1.6946060159034346;-3.9028748772685193;1.5168367182404974;3.8307881532000003;1.1099801735660493;1.5168367182404974;-0.5860089225683812;-3.79529460487238
ТР ТС 019/2011 О безопасности средств индивидуальной защиты;Обувь специальная кожаная и из других материалов для защиты от нефти, нефтепродуктов, кислот, щелочей, нетоксичной и взрывоопасной пыли;12;64;2;3.787040401731503;1.4959797945894115;1.6201114059285513;-0.17550287210385765;3.4712907250096268;3.688131734453034;1.0143313260902254;3.636045958085682;2.3678226925406296;2.584663701984037
ТР ТС 019/2011 О безопасности средств индивидуальной защиты;Обувь специальная кожаная для защиты от повышенных температур, кроме обуви для пожарных;12;64;2;3.787040401731503;1.4959797945894115;1.6201114059285513;-0.17550287210385765;3.636045958085682;3.8528869675290895;3.2147254781877237;3.636045958085682;2.3678226925406296;2.584663701984037
ТР ТС 018/2011 О безопасности колесных транспортных средств;Стеклоочистители и запасные части к ним (моторедукторы, щетки);20;96;3;2.656073236175572;-1.60373576577406;-0.8096626666241542;-0.5391927230534946;1.5042579360336372;5.233959384667829;1.5154452816742137;2.1869338167262873;1.9115332279697812;-0.9694613681137867
ТР ТС 004/2011 О безопасности низковольтного оборудования;Зажимы контактные винтовые и безвинтовые, наборы зажимов, колодки клеммные, соединительные устройства;-1;-1;-1;1.6915669093386387;-0.8892762032844909;-0.8124280577933;-0.8124280577933;-2.0598684472852113;-1.9423897131505101;-1.9423897131505101;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 010/2011 О безопасности машин и оборудования;Машины для животноводства, птицеводства и кормопроизводства;16;84;24;2.872215100005013;0.8099240950315538;1.6813640333153872;1.0839553120101622;0.8678871721481023;1.7461488423128602;-0.1868175654204935;0.9056275001309492;0.28012443326672826;1.158386103431486
ТР ТС 018/2011 О безопасности колесных транспортных средств;Детали цилиндропоршневой группы и газораспределительного механизма, коленчатые валы, вкладыши подшипников и шатуны;16;84;83;2.656073236175572;-1.4830166487227785;-1.3022218202624825;1.3123384894744776;0.7431085706331743;1.6213702407979322;6.151987736440525;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ЕАЭС 043/2017 О требованиях к средствам обеспечения пожарной безопасности и пожаротушения;Порошки огнетушащие общего назначения;-1;38;13;3.694631038420755;0.16954506353973076;3.657760502612427;0.14058252227342669;2.0421389876824585;5.706396528064266;4.459468260076375;-0.280248732607767;-0.47985800631509895;2.1370805397861496
ТР РФ 005/2008 Технический регламент о требованиях пожарной безопасности;Строительные материалы, применяемые для отделки путей эвакуации людей непосредственно наружу или в безопасную зону;15;76;7;4.87105389097846;0.42284534942327723;2.4661899488639962;0.13047906798416578;0.19738564189123714;2.1093942392708693;0.7475439420866716;3.7274158953963608;2.0132103154179473;-1.4161579432109042
ТР РФ 005/2008 Технический регламент о требованиях пожарной безопасности;Декоративно-отделочные, облицовочные материалы и покрытия полов, в т.ч. ковровые покрытия, за искл. отделочных материалов для подвижного состава железнодорожного транспорта и метрополитена;13;69;7;4.87105389097846;3.362013704860057;3.2616159785443597;0.13047906798416578;2.8868715793139548;4.506259822601224;-0.12895448473524454;4.554578399872031;1.9830572772472599;1.944217443930996
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Машины сельскохозяйственные;16;84;28;-4.819037961494409;0.7189376181930525;0.4660828503438706;0.8688290578558926;0.8606424042141401;1.7389040743788982;0.36058763744034256;0.9056275001309492;0.8622555679774213;-0.10216232151313259
ТР ТС 010/2011 О безопасности машин и оборудования;Оборудование и машины строительные;16;84;27;2.9422667328402063;0.8099240950315538;1.6813640333153872;0.4916587190000592;0.8738788018163689;1.6503577776711844;2.952427700871615;0.9056275001309492;0.6221917185606195;-0.5846538904901359
ТР ТС 017/2011 О безопасности продукции легкой промышленности;Сорочки верхние;11;62;5;2.028612160029454;1.3436591633585449;0.9576723107278587;-2.025867803628719;1.5168367182404974;2.401665580906291;3.7628261436109085;1.5082906447465319;-0.5483528007321372;0.4852213231940068
ТР ТС 017/2011 О безопасности продукции легкой промышленности;Изделия верхние (жакеты, джемперы, куртки, жилеты, костюмы, блузки, юбки, платья, сарафаны, шорты, комплекты, халаты, брюки, комбинезоны, рейтузы, костюмы и брюки спортивные и другие аналогичные изделия);11;61;5;2.028612160029454;1.3436591633585449;1.4248677096887243;-2.025867803628719;1.4056110831302728;1.4916965367903599;0.818387164444468;1.5166412530326818;-0.5483528007321372;-1.6863572935575857
ТР ТС 017/2011 О безопасности продукции легкой промышленности;Перчатки, рукавицы;-1;62;16;2.028612160029454;0.26463701963804065;0.9576723107278587;-3.850650339603985;2.122181695355995;2.807130689014455;2.907444164823746;-2.644371640240881;-2.5440581644315903;-1.8591091707731298
ТР ТС 032/2013 О безопасности оборудования, работающего под избыточным давлением;Котлы, имеющие вместимость более 0,002 м3, предназначенные для получения горячей воды, температура которой свыше 110 °С, или пара, избыточное давление которого свыше 0,05 МПа, а также сосуды с огневым обогревом, имеющие вместимость более 0,002 м3 (категория 3);16;84;17;3.4110074698953614;0.10838110321850411;0.9819633076613031;-1.021508564700912;0.9056275001309492;1.7838891702957071;1.6281219232560231;0.9056275001309492;0.4021320473313929;-2.3973124360196603
ТР ТС 032/2013 О безопасности оборудования, работающего под избыточным давлением;Котлы, имеющие вместимость более 0,002 м3, предназначенные для получения горячей воды, температура которой свыше 110 °С, или пара, избыточное давление которого свыше 0,05 МПа, а также сосуды с огневым обогревом, имеющие вместимость более 0,002 м3 (категория 4);16;84;17;3.3994466474942855;0.10838110321850411;0.9819633076613031;-1.021508564700912;0.882370637966682;1.76063230813144;0.340267634949385;0.9056275001309492;0.4021320473313929;-2.3973124360196603
ТР РФ 005/2008 Технический регламент о требованиях пожарной безопасности;Декоративно-отделочные, облицовочные материалы и покрытия полов, в т.ч. ковровые покрытия, за искл. отделочных материалов для подвижного состава железнодорожного транспорта и метрополитена;15;72;16;4.87105389097846;0.42284534942327723;4.87105389097846;-1.6143444122252946;0.668960363369014;6.115697735035324;-1.4683128568365404;3.7919544165339323;-2.4057618142180415;2.907444164823746
ТР РФ 005/2008 Технический регламент о требованиях пожарной безопасности;Декоративно-отделочные, облицовочные материалы и покрытия полов, в т.ч. ковровые покрытия, за искл. отделочных материалов для подвижного состава железнодорожного транспорта и метрополитена;15;76;10;4.87105389097846;0.42284534942327723;2.4661899488639962;0.15702930007828667;0.668960363369014;2.7553223478934235;1.1139910716833694;3.7274158953963608;1.2751544029699782;3.548456890144637
ТР РФ 005/2008 Технический регламент о требованиях пожарной безопасности;Декоративно-отделочные, облицовочные материалы и покрытия полов, в т.ч. ковровые покрытия, за искл. отделочных материалов для подвижного состава железнодорожного транспорта и метрополитена;15;76;4;4.87105389097846;0.42284534942327723;2.4661899488639962;-2.2490670661460084;0.668960363369014;2.7553223478934235;-1.5152488458551352;3.7274158953963608;0.325085735880249;-2.5147702318790137
ТР ТС 010/2011 О безопасности машин и оборудования;Средства малой механизации садово-огородного и лесохозяйственного применения механизированные, в том числе электрические;16;84;24;2.442189455625649;0.8099240950315538;1.6813640333153872;1.0839553120101622;0.835921870238912;1.6898250965716295;0.5162552549394218;0.9056275001309492;0.28012443326672826;1.158386103431486
ТР ТС 032/2013 О безопасности оборудования, работающего под избыточным давлением;Трубопроводы, имеющие максимально допустимое рабочее давление свыше 0,05 МПа, номинальный диаметр более 32 мм и произведение значения максимально допустимого рабочего давления на значение номинального диаметра, составляющее свыше 100 МПа•мм, предназначенные для газов и паров и используемые для рабочих сред группы 2 (категория 3я);16;84;19;3.4110074698953614;0.10838110321850411;0.9819633076613031;2.033523738457626;-0.6122432187776607;0.2660184513870973;2.033223284770301;0.9056275001309492;0.394064141178419;0.8851427480724615
ТР ТС 014/2011 Безопасность автомобильных дорог;Дорожные светофоры;16;85;30;6.097005602023171;-2.5725309226673345;-2.035583371952231;3.0336146799953654;0.9056275001309492;1.4425750508460529;6.511773102793649;0.9055687370928833;0.35993305071413456;-1.033029206279634
ТР ЕАЭС 043/2017 О требованиях к средствам обеспечения пожарной безопасности и пожаротушения;Передвижные огнетушители;16;84;24;3.694631038420755;-0.08305372816346228;0.34365172669286426;3.0184464850803887;0.9056275001309492;1.7838891702957071;4.718457213017936;0.9056275001309492;0.28012443326672826;1.158386103431486
ТР ЕАЭС 043/2017 О требованиях к средствам обеспечения пожарной безопасности и пожаротушения;Переносные огнетушители;16;84;24;3.694631038420755;-0.08305372816346228;0.34365172669286426;3.0184464850803887;0.9056275001309492;1.7838891702957071;4.718457213017936;0.9056275001309492;0.28012443326672826;1.158386103431486
ТР ТС 002/2011 О безопасности высокоскоростного железнодорожного транспорта;Высокопрочные изделия остекления безопасные высокоскоростного железнодорожного подвижного состава;13;70;7;7.423401821561993;4.928544840920824;2.912542315045143;0.8910675293396435;5.470869131746186;6.673742430738705;3.5536553563650966;5.4143569214828435;1.9830572772472599;2.913996860756137
ТР ТС 001/2011 О безопасности железнодорожного подвижного состава;Высокопрочные изделия остекления безопасные железнодорожного подвижного состава (кабины машиниста тягового и моторвагонного подвижного состава);-1;70;8;5.818625922233704;-0.4712055974260753;4.14097975977307;-0.6856622513029418;0.8984062637338791;6.673742430738705;1.8471004196626937;-0.7792398987267548;-1.5256362719601675;0.16945425720205962
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Выключатели и переключатели универсальные, малогабаритные, крестовые, ползунковые, ключи;16;85;36;-1.3850507570092627;0.7189376181930525;0.8662843384684217;-0.22024568710755538;0.9056275001309492;1.4425750508460529;3.6023727429790946;0.9055687370928833;0.9056275001309492;1.3680359343894954
ТР ТС 014/2011 Безопасность автомобильных дорог;Дорожные ограждения;-1;-1;-1;6.097005602023171;1.5454448666404608;0.3709399191265128;0.3709399191265128;2.096863887371705;0.8533660683708055;0.8533660683708055;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 031/2012 О безопасности сельскохозяйственных и лесохозяйственных тракторов и прицепов к ним;Механические тягово-сцепные устройства;17;87;16;7.2527763045312295;2.906376847500499;2.9048236501910996;1.8659902899955847;3.619326655356624;3.6177734580472247;1.8088318761556361;3.524998920885851;-0.1919229984206017;-0.19347619573000127
ТР ТС 004/2011 О безопасности низковольтного оборудования;Низковольтное оборудование, не включенное в Перечень продукции, подлежащей сертификации к ТР ТС 004/2011;16;85;44;1.093946851853204;0.7666001940026282;1.016240944703708;1.4797755393177385;0.6592446352841181;0.8274490758470037;-0.9100529958952068;0.9055687370928833;0.9056275001309492;1.4425750508460529
ТР РФ 005/2008 Технический регламент о требованиях пожарной безопасности;Декоративно-отделочные, облицовочные материалы и покрытия полов, в т.ч. ковровые покрытия, за искл. отделочных материалов для подвижного состава железнодорожного транспорта и метрополитена;-1;68;8;4.87105389097846;0.6989827773006534;3.602030401611312;0.34084674346382393;0.6641954057799878;2.933024958831084;0.6410289786798364;-1.1782741165046287;-1.5256362719601675;-0.36311135320033694
ТР ТС 010/2011 О безопасности машин и оборудования;Транспорт производственный напольный безрельсовый;17;87;4;3.0068052539777774;0.3615108979069713;0.3599577005975717;-3.643312073900955;2.9261794747966787;2.9246262774872793;1.356430779028877;3.524998920885851;0.9465517990266801;0.9449986017172803
ТР РФ 005/2008 Технический регламент о требованиях пожарной безопасности;Декоративно-отделочные, облицовочные материалы и покрытия полов, в т.ч. ковровые покрытия, за искл. отделочных материалов для подвижного состава железнодорожного транспорта и метрополитена;13;70;19;4.87105389097846;3.362013704860057;2.5574189617978296;0.261449107922503;2.8868715793139548;1.604838228518474;-0.6911316253568526;5.4143569214828435;1.497253115410226;2.700126414402745
ТР ТС 010/2011 О безопасности машин и оборудования;Оборудование и машины строительные;16;84;30;2.9422667328402063;0.8099240950315538;1.6813640333153872;2.047548486220179;0.8738788018163689;1.6503577776711844;3.739184380553868;0.9056275001309492;0.35993305071413456;1.081352249385923
ТР ТС 010/2011 О безопасности машин и оборудования;Пилы, лобзики;-1;-1;-1;2.0221372246588856;-1.2515939431885263;-1.472228135132498;-1.472228135132498;-1.9382613151904244;-1.8207825810557232;-1.8207825810557232;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Пилы, лобзики;-1;-1;-1;0.7213236670301613;-1.0630092667040258;-0.977458127094764;-0.977458127094764;-1.9382613151904244;-1.8207825810557232;-1.8207825810557232;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 004/2011 О безопасности низковольтного оборудования;Пилы, лобзики;-1;-1;-1;0.31670124404237066;-0.8892762032844909;-0.8124280577933;-0.8124280577933;-1.9382613151904244;-1.8207825810557232;-1.8207825810557232;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 010/2011 О безопасности машин и оборудования;Дрели, перфораторы, шуруповерты, гайковерты, отвертки;-1;-1;-1;2.005831434873584;-1.2515939431885263;-1.472228135132498;-1.472228135132498;-2.234527131333597;-2.1170483971988956;-2.1170483971988956;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Дрели, перфораторы, шуруповерты, гайковерты, отвертки;-1;-1;-1;0.7165786996459355;-1.0630092667040258;-0.977458127094764;-0.977458127094764;-2.234527131333597;-2.1170483971988956;-2.1170483971988956;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 004/2011 О безопасности низковольтного оборудования;Дрели, перфораторы, шуруповерты, гайковерты, отвертки;-1;-1;-1;0.3471196581542484;-0.8892762032844909;-0.8124280577933;-0.8124280577933;-2.234527131333597;-2.1170483971988956;-2.1170483971988956;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 010/2011 О безопасности машин и оборудования;Инструмент механизированный, в том числе электрический;16;84;59;2.1590692774827995;0.8099240950315538;1.6813640333153872;1.908192965309668;0.9003573957067122;1.7679947959512408;3.163674218273979;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Инструмент механизированный, в том числе электрический;16;84;59;0.6435123706651318;0.7189376181930525;0.4660828503438706;0.6073794076809435;0.9003573957067122;1.7679947959512408;3.163674218273979;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ТС 004/2011 О безопасности низковольтного оборудования;Инструмент механизированный, в том числе электрический;16;84;59;0.20442802829040582;0.7666001940026282;0.2574408400171926;0.5929546206705288;0.9003573957067122;1.7679947959512408;3.163674218273979;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ТС 010/2011 О безопасности машин и оборудования;Станки деревообрабатывающие бытовые;16;84;65;1.9420945169853492;0.8099240950315538;1.6813640333153872;1.944894332160096;0.9056275001309492;1.7838891702957071;6.440314138811504;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Станки деревообрабатывающие бытовые;16;84;65;0.6412809593566248;0.7189376181930525;0.4660828503438706;0.6440807745313714;0.9056275001309492;1.7838891702957071;6.440314138811504;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ТС 004/2011 О безопасности низковольтного оборудования;Станки деревообрабатывающие бытовые;16;84;65;0.5214956566883839;0.7666001940026282;0.2574408400171926;0.5152456363432126;0.9056275001309492;1.7838891702957071;6.440314138811504;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ТС 014/2011 Безопасность автомобильных дорог;Дорожные сигнальные столбики;-1;86;8;6.097005602023171;1.5454448666404608;4.842047242964368;2.1576667859480625;2.122181695355995;5.062109127741169;2.377728670724864;1.0995553136658072;-1.5256362719601675;1.9590183358666788
ТР ТС 018/2011 О безопасности колесных транспортных средств;Детали защитные резиновые и резинометаллические (колпачки, чехлы, кольца уплотнительные, манжеты для гидропривода тормозов и сцепления, чехлы шарниров рулевых управлений, подвески карданных валов);17;87;8;2.656073236175572;2.465426969495586;2.4651269051822537;0.436749984469677;2.284325588624284;2.2827723913148845;1.7358747845524691;3.524998920885851;1.394478527718759;1.3929253304093594
ТР ТС 018/2011 О безопасности колесных транспортных средств;Детали направляющего аппарата подвески (рычаги, реактивныештанги, их пальцы, резинометаллические шарниры, подшипники и втулки опор, ограничители хода подвески);17;87;8;2.656073236175572;2.465426969495586;2.4651269051822537;0.436749984469677;2.9261794747966787;2.9246262774872793;2.377728670724864;3.524998920885851;1.394478527718759;1.3929253304093594
ТР ТС 018/2011 О безопасности колесных транспортных средств;Аппараты пневматического тормозного привода: агрегаты подготовки воздуха (противозамерзатели, влагоотделители, регуляторы давления), защитная аппаратура пневмопривода, клапаны слива конденсата, управляющие аппараты (краны тормозные, ускорительные клапаны, клапаны управления тормозами прицепа, воздухораспределители), аппараты корректировки торможения (регуляторы тормозных сил, клапаны ограничения давления в пневматическом приводе передней оси), головки соединительные, устройства сигнализации и контроля (датчики пневмоэлектрические, клапаны контрольного вывода);16;84;12;2.656073236175572;-1.4830166487227785;-1.3022218202624825;-0.4877247048091719;0.5001623920227848;1.3784240621875428;1.2654379053344198;0.9056275001309492;-1.9335100318675962;-2.249170830175273
ТР ТС 010/2011 О безопасности машин и оборудования;Котлы отопительные, работающие на жидком и твердом топливе;16;84;3;2.81264923953682;0.8099240950315538;1.6813640333153872;-1.587177586369737;0.8450028783145144;1.7232645484792724;1.9403284756394796;0.9056275001309492;-2.823357902729961;-1.945096232565203
ТР ЕАЭС 043/2017 О требованиях к средствам обеспечения пожарной безопасности и пожаротушения;Оповещатели пожарные индивидуальные;16;85;31;3.694631038420755;-0.08305372816346228;-0.5584581218320614;3.082709297783395;0.9056275001309492;1.4425750508460529;4.930773125680083;0.9055687370928833;0.6824839488167395;0.7417058241921972
ТР ЕАЭС 043/2017 О требованиях к средствам обеспечения пожарной безопасности и пожаротушения;Сигнализаторы давления и сигнализаторы потока жидкости установок водяного и пенного пожаротушения ав;16;84;81;3.694631038420755;-0.08305372816346228;0.34365172669286426;1.7699863801447835;0.6179454276791683;1.4962070978439261;4.112462802166131;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ЕАЭС 043/2017 О требованиях к средствам обеспечения пожарной безопасности и пожаротушения;Узлы управления установок водяного и пенного пожаротушения автоматических;16;84;81;3.694631038420755;-0.08305372816346228;0.34365172669286426;1.7699863801447835;0.9056275001309492;1.7838891702957071;4.112462802166131;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ТС 010/2011 О безопасности машин и оборудования;Оборудование технологическое для пищевой, мясомолочной и рыбной промышленности;16;84;38;2.370816487257781;0.8099240950315538;1.6813640333153872;1.521419990213656;0.675103841519117;1.4764044705477466;6.460538221327053;0.9056275001309492;0.9056275001309492;1.1458017669187892
ТР ТС 004/2011 О безопасности низковольтного оборудования;Оборудование технологическое для пищевой, мясомолочной и рыбной промышленности;16;84;38;0.5631016575208478;0.7666001940026282;0.2574408400171926;0.7657974335099398;0.675103841519117;1.4764044705477466;6.460538221327053;0.9056275001309492;0.9056275001309492;1.1458017669187892
ТР ТС 010/2011 О безопасности машин и оборудования;Оборудование технологическое для пищевой, мясомолочной и рыбной промышленности;16;85;14;2.370816487257781;0.8099240950315538;-3.6441791790734093;-0.2103299264126391;0.675103841519117;-1.3906382932101633;1.9987591968797729;0.9055687370928833;0.6798672879255678;-1.8655319077500907
ТР ТС 004/2011 О безопасности низковольтного оборудования;Оборудование технологическое для пищевой, мясомолочной и рыбной промышленности;16;85;14;0.5631016575208478;0.7666001940026282;1.016240944703708;0.4922291075168511;0.675103841519117;-1.3906382932101633;1.9987591968797729;0.9055687370928833;0.6798672879255678;-1.8655319077500907
ТР ТС 018/2011 О безопасности колесных транспортных средств;Багажники автомобильные и системы перегородок для защиты пассажиров при смещении багажа;17;87;8;2.656073236175572;2.465426969495586;2.4651269051822537;0.436749984469677;3.5015436197002408;3.499990422390841;2.953092815628426;3.524998920885851;1.394478527718759;1.3929253304093594
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Комплектные устройства на напряжение до 1000 в;16;84;43;0.8051367726047373;0.7189376181930525;0.4660828503438706;1.054229731951962;0.7777941286210645;-2.6025918147275546;-0.3912983268760614;0.9056275001309492;0.9056275001309492;1.3898027407552018
ТР ТС 004/2011 О безопасности низковольтного оборудования;Комплектные устройства на напряжение до 1000 в;16;84;43;1.170316768236764;0.7666001940026282;0.2574408400171926;0.9253945937638034;0.7777941286210645;-2.6025918147275546;-0.3912983268760614;0.9056275001309492;0.9056275001309492;1.3898027407552018
ТР ТС 004/2011 О безопасности низковольтного оборудования;Световые индикаторы;16;85;31;1.4684233580244288;0.7666001940026282;1.016240944703708;-1.3041653642153523;0.3948018763649585;0.9317494270800621;3.321335213245982;0.9055687370928833;0.6824839488167395;0.7417058241921972
ТР ТС 006/2011 О безопасности пиротехнических изделий;Средства (изделия) пиротехнические фейерверочные, парковые;6;36;4;6.054703222332482;4.711492447348903;5.653262264524043;2.4371321411304563;4.729403373915433;5.671173191090573;2.4550430676969865;4.3279624161069945;1.379741857897324;2.0536021098885477
ТР РФ 005/2008 Технический регламент о требованиях пожарной безопасности;Строительные материалы, применяемые для отделки путей эвакуации людей непосредственно наружу или в безопасную зону;11;57;2;4.87105389097846;-1.500874462032269;4.87105389097846;-1.2662411043410615;-1.2022633190482979;5.0867773741566635;-1.7661376575748617;1.3702332440486218;0.8576775160448485;1.7331209372635084
ТР ТС 032/2013 О безопасности оборудования, работающего под избыточным давлением;Сосуды, предназначенные для газов, сжиженных газов, растворенных под давлением, и паров, используемые для рабочих сред группы 1 и имеющие максимально допустимое рабочее давление свыше 20 МПа, вместимость свыше 0,0001 м^3 до 0,001 м^3 включительно (категория 4я);16;84;19;3.4110074698953614;0.10838110321850411;0.9819633076613031;2.033523738457626;-0.4442992168180666;0.2798117735194331;1.7750828914189951;0.9056275001309492;0.394064141178419;0.8851427480724615
ТР ТС 007/2011 О безопасности продукции, предназначенной для детей и подростков;Велосипеды с высотой седла от 435 мм до 635 мм для детей дошкольного возраста, транспортные велосипеды с регулировкой седла на высоту 635 мм и более для младших школьников и подростков;-1;-1;-1;1.7515981292020402;0.8861658145613761;0.9328791508957066;0.9328791508957066;2.122181695355995;-1.2867000951254652;-1.2867000951254652;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 019/2011 О безопасности средств индивидуальной защиты;Костюмы женские для защиты от нефти и нефтепродуктов;11;62;11;3.787040401731503;1.143034137454888;2.315322429801867;2.0280240710753628;1.5168367182404974;2.807130689014455;2.1207334691796302;1.5082906447465319;0.4408323462502589;1.4473979351222646
ТР ТС 018/2011 О безопасности колесных транспортных средств;Материалы для отделки салона и сидений транспортных средств категории м3 классов ii и iii;11;54;7;2.656073236175572;-5.913079694171376;2.656073236175572;-0.7553656395387799;1.0060110944745067;9.575164024821454;2.6373646244909414;1.5168367182404974;1.0765661716822457;3.5536553563650966
ТР ТС 007/2011 О безопасности продукции, предназначенной для детей и подростков;Изделия из резины формовые или неформовые для ухода за детьми;7;39;26;1.7515981292020402;-0.6888748816728435;1.1077219976488777;-0.490250728604173;3.11411260196408;4.915505653549294;3.936572135702467;3.4017946744158607;1.5413133731387516;3.3427064247239655
ТР ТС 019/2011 О безопасности средств индивидуальной защиты;Перчатки и рукавицы для защиты от пониженных температур из различных материалов;11;61;16;3.787040401731503;1.143034137454888;-0.9354731628384023;-0.03577007444679868;0.6695388578532936;1.1039310057815965;2.6355104493401043;1.5166412530326818;-1.4520533567901077;-1.0176612088618047
ТР ТС 010/2011 О безопасности машин и оборудования;Оборудование химическое, нефтегазоперерабатывающее;16;84;17;2.9114950741734527;0.8099240950315538;1.6813640333153872;-2.6784737491138637;0.47717287379808615;1.3554345439628441;0.6165210115775431;0.9056275001309492;0.4021320473313929;-2.3973124360196603
ТР ТС 007/2011 О безопасности продукции, предназначенной для детей и подростков;Коляски детские, комплектующие узлы и детали к ним;-1;-1;-1;1.7515981292020402;0.8861658145613761;0.9328791508957066;0.9328791508957066;2.122181695355995;-1.7493236170735784;-1.7493236170735784;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 017/2011 О безопасности продукции легкой промышленности;Сорочки верхние;11;61;5;2.028612160029454;1.3436591633585449;1.4248677096887243;-2.025867803628719;1.5168367182404974;0.8526165775006903;3.7628261436109085;1.5166412530326818;-0.5483528007321372;-1.6863572935575857
ТР ТС 019/2011 О безопасности средств индивидуальной защиты;Одежда специальная сигнальная повышенной видимости;11;62;3;3.787040401731503;1.143034137454888;2.315322429801867;0.6603557066569659;1.4936696589589629;2.760247103115605;-0.027547531351733913;1.5082906447465319;-0.5860089225683812;0.051711384092798095
ТР ТС 018/2011 О безопасности колесных транспортных средств;Топливные баки, заливные горловины и пробки топливных баков;17;87;8;2.656073236175572;2.465426969495586;2.4651269051822537;0.436749984469677;3.3316445829048433;3.3300913855954435;2.783193778833028;3.524998920885851;1.394478527718759;1.3929253304093594
